tag,label,image_path,dim
OOD,Lutjanus malabaricus,/home/reshma/Otolith/captioning/otolith/OOD_final/Lutjanus malabaricus/R_LM_sp2_Image006.tif,2560.0
OOD,Lutjanus malabaricus,/home/reshma/Otolith/captioning/otolith/OOD_final/Lutjanus malabaricus/R_LM_sp2_Image007.tif,2560.0
OOD,Lutjanus malabaricus,/home/reshma/Otolith/captioning/otolith/OOD_final/Lutjanus malabaricus/R_LM_sp2_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp1_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp2_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_N_sp3_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image016.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp3_Image017.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp4_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp5_Image016.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp6_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp7_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image017.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/L_N_sp8_Image018.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp10_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image001_1.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp1_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp2_Image016.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp3_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp4_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image001.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image002.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image003.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image004.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image005.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image006.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image007.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image008.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image009.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image010.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image011.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image012.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image013.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image014.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image015.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image016.tif,2560.0
OOD,Nemipterus sp,/home/reshma/Otolith/captioning/otolith/OOD_final/Nemipterus sp/R_N_sp5_Image017.tif,2560.0
